Unit,Bird_ID,Hemisphere,Track,Unit_letter,Stimulus,Trial,Period,FR_Hz
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,44,Baseline,1
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,44,Stimulus,2.666666667
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,45,Baseline,0
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,45,Stimulus,1.333333333
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,46,Baseline,0
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,46,Stimulus,1.333333333
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,47,Baseline,0
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,47,Stimulus,4
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,48,Baseline,1
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,48,Stimulus,1.333333333
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,49,Baseline,3
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,49,Stimulus,5.333333333
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,50,Baseline,1
W32_Rhem_T1TRIAL2.95_C,W32,Rhem,T1TRIAL2.95,C,White_noise,50,Stimulus,4.666666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,1,Baseline,4
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,1,Stimulus,10
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,2,Baseline,2
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,2,Stimulus,6
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,3,Baseline,6
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,3,Stimulus,10
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,4,Baseline,5
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,4,Stimulus,14
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,5,Baseline,1
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,5,Stimulus,4
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,6,Baseline,4
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,6,Stimulus,10
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,7,Baseline,6
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,7,Stimulus,10
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,8,Baseline,6
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,8,Stimulus,4
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,9,Baseline,8
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,9,Stimulus,6
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,10,Baseline,6
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Female_call,10,Stimulus,8
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,11,Baseline,2
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,11,Stimulus,7.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,12,Baseline,6
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,12,Stimulus,4
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,13,Baseline,4
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,13,Stimulus,6.666666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,14,Baseline,1
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,14,Stimulus,9.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,15,Baseline,7
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,15,Stimulus,10
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,16,Baseline,5
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,16,Stimulus,2
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,17,Baseline,1
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,17,Stimulus,4
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,18,Baseline,13
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,18,Stimulus,10.66666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,19,Baseline,8
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,19,Stimulus,10.66666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,20,Baseline,4
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_1,20,Stimulus,6.666666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,21,Baseline,5
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,21,Stimulus,9.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,22,Baseline,4
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,22,Stimulus,8.666666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,23,Baseline,10
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,23,Stimulus,12
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,24,Baseline,3
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,24,Stimulus,0.666666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,25,Baseline,7
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,25,Stimulus,10
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,26,Baseline,7
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,26,Stimulus,5.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,27,Baseline,5
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,27,Stimulus,6
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,28,Baseline,9
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,28,Stimulus,10
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,29,Baseline,2
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,29,Stimulus,4.666666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,30,Baseline,7
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_2,30,Stimulus,10
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,31,Baseline,4
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,31,Stimulus,8.666666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,32,Baseline,6
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,32,Stimulus,7.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,33,Baseline,2
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,33,Stimulus,8
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,34,Baseline,3
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,34,Stimulus,5.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,35,Baseline,7
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,35,Stimulus,7.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,36,Baseline,3
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,36,Stimulus,5.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,37,Baseline,5
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,37,Stimulus,12.66666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,38,Baseline,2
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,38,Stimulus,4.666666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,39,Baseline,8
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,39,Stimulus,8.666666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,40,Baseline,0
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,Male_song_3,40,Stimulus,5.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,41,Baseline,8
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,41,Stimulus,6
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,42,Baseline,2
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,42,Stimulus,11.33333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,43,Baseline,3
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,43,Stimulus,9.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,44,Baseline,7
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,44,Stimulus,11.33333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,45,Baseline,5
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,45,Stimulus,11.33333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,46,Baseline,3
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,46,Stimulus,7.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,47,Baseline,8
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,47,Stimulus,9.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,48,Baseline,7
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,48,Stimulus,9.333333333
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,49,Baseline,7
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,49,Stimulus,6.666666667
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,50,Baseline,2
W32_Rhem_T1TRIAL3.00_A,W32,Rhem,T1TRIAL3.00,A,White_noise,50,Stimulus,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,1,Baseline,1
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,1,Stimulus,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,2,Baseline,1
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,2,Stimulus,0
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,3,Baseline,3
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,3,Stimulus,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,4,Baseline,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,4,Stimulus,8
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,5,Baseline,3
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,5,Stimulus,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,6,Baseline,5
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,6,Stimulus,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,7,Baseline,3
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,7,Stimulus,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,8,Baseline,1
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,8,Stimulus,12
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,9,Baseline,10
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,9,Stimulus,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,10,Baseline,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Female_call,10,Stimulus,14
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,11,Baseline,0
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,11,Stimulus,7.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,12,Baseline,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,12,Stimulus,6.666666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,13,Baseline,5
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,13,Stimulus,5.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,14,Baseline,1
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,14,Stimulus,4.666666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,15,Baseline,5
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,15,Stimulus,9.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,16,Baseline,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,16,Stimulus,7.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,17,Baseline,1
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,17,Stimulus,1.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,18,Baseline,7
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,18,Stimulus,9.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,19,Baseline,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,19,Stimulus,10.66666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,20,Baseline,5
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_1,20,Stimulus,10.66666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,21,Baseline,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,21,Stimulus,5.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,22,Baseline,3
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,22,Stimulus,5.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,23,Baseline,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,23,Stimulus,10.66666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,24,Baseline,8
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,24,Stimulus,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,25,Baseline,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,25,Stimulus,6.666666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,26,Baseline,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,26,Stimulus,2.666666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,27,Baseline,1
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,27,Stimulus,6.666666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,28,Baseline,7
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,28,Stimulus,5.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,29,Baseline,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,29,Stimulus,5.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,30,Baseline,5
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_2,30,Stimulus,10.66666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,31,Baseline,0
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,31,Stimulus,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,32,Baseline,2
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,32,Stimulus,5.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,33,Baseline,12
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,33,Stimulus,7.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,34,Baseline,0
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,34,Stimulus,2.666666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,35,Baseline,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,35,Stimulus,7.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,36,Baseline,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,36,Stimulus,4.666666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,37,Baseline,9
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,37,Stimulus,7.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,38,Baseline,2
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,38,Stimulus,4.666666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,39,Baseline,7
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,39,Stimulus,8
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,40,Baseline,0
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,Male_song_3,40,Stimulus,10.66666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,41,Baseline,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,41,Stimulus,8.666666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,42,Baseline,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,42,Stimulus,9.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,43,Baseline,2
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,43,Stimulus,10.66666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,44,Baseline,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,44,Stimulus,9.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,45,Baseline,5
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,45,Stimulus,9.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,46,Baseline,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,46,Stimulus,5.333333333
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,47,Baseline,3
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,47,Stimulus,6
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,48,Baseline,4
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,48,Stimulus,12.66666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,49,Baseline,8
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,49,Stimulus,10.66666667
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,50,Baseline,2
W32_Rhem_T1TRIAL3.00_B,W32,Rhem,T1TRIAL3.00,B,White_noise,50,Stimulus,6.666666667
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,1,Baseline,4
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,1,Stimulus,10
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,2,Baseline,0
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,2,Stimulus,2
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,3,Baseline,2
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,3,Stimulus,4
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,4,Baseline,1
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,4,Stimulus,0
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,5,Baseline,7
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,5,Stimulus,0
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,6,Baseline,3
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,6,Stimulus,4
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,7,Baseline,4
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,7,Stimulus,4
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,8,Baseline,1
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,8,Stimulus,4
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,9,Baseline,10
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,9,Stimulus,20
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,10,Baseline,7
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Female_call,10,Stimulus,0
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Male_song_1,11,Baseline,5
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Male_song_1,11,Stimulus,4
W32_Rhem_T1TRIAL3.05_A,W32,Rhem,T1TRIAL3.05,A,Male_song_1,12,Baseline,4
